Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Class,MINUTES
Charlie Puth,One Call Away,71,0.667,0.613,1,-5.353,1,0.0344,0.403,,0.115,0.47,91.024,4,9,3.240883333
Surf Curse,Freaks,86,0.346,0.944,9,-9.874,1,0.0485,4.16E-05,0.565,0.0546,0.403,179.63,4,9,2.4506
Lenny Kravitz,Thinking Of You,50,0.636,0.726,9,-8.008,1,0.0412,0.18,0.00581,0.32,0.563,166.657,4,10,6.402216667
ZZ Top,Just Got Paid,56,0.567,0.687,9,-10.536,1,0.0435,0.29,0.426,0.121,0.625,99.93,4,10,4.458
A92,Spin Dat,15,0.899,0.49,8,-8.563,1,0.51,0.115,1.13E-06,0.0954,0.592,141.959,4,5,3.637316667
Nicolas Cage Fighter,Dead Ends,30,0.22,0.884,1,-7.053,1,0.0814,1.70E-06,0.948,0.0768,0.311,83.215,4,8,3.36605
Honeysuckle Weekends,Ahir Bhairav,15,0.597,0.511,3,-9.498,1,0.0382,0.171,0.0702,0.0909,0.397,155.982,4,0,5.665766667
Lynyrd Skynyrd,Sweet Home Alabama,17,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,4,10,7.80964E-05
Free,Songs Of Yesterday,30,0.508,0.494,6,-11.111,1,0.0468,0.117,1.98E-05,0.113,0.548,103.951,4,2,3.593783333
Alexas Lucio,Viaggio privato,47,0.568,0.0764,2,-22.455,1,0.0632,0.962,0.959,0.108,0.345,105.192,3,7,1.9903
The Beatles,Come Together - Remastered 2009,78,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4,10,4.33245
"Suman Kalyanpur, Kamal Barot",Garjat Barsat Sawan Aayo Re,13,0.404,0.472,,-12.144,1,0.0517,0.963,0.262,0.851,0.8,100.833,4,3,3.206216667
almost monday,broken people,58,0.758,0.723,9,-3.618,0,0.0764,0.0723,0.000656,0.0747,0.589,116.016,4,9,3.3777
Will Smith,Gettin' Jiggy Wit It,71,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14E-06,0.154,0.858,107.891,4,5,3.798883333
The Killers,Out Of My Mind,49,0.626,0.859,11,-4.295,0,0.0378,0.00213,0.00412,0.081,0.153,100.01,4,10,3.728
The Gories,Early in the Morning,22,0.629,0.733,1,-13.401,1,0.0445,0.259,0.000307,0.162,0.847,130.391,4,2,2.674883333
"Sridevi Kapoor, Jolly Mukherjee",Chandni O Meri Chandni,24,0.56,0.755,2,-9.87,0,0.0702,0.742,2.57E-06,0.443,0.86,90.817,4,3,4.708133333
Satellite and the Harpoonist,Satellite Man,20,0.556,0.473,10,-11.486,0,0.0911,0.347,0.00404,0.0979,0.739,127.409,4,2,3.007216667
New Radicals,Someday We'll Know,57,0.65,0.663,1,-7.163,0,0.0291,0.208,,0.334,0.431,109.415,4,10,3.62445
Aarti Mukherji,Do Naina Aur Ek Kahani,30,0.5,0.31,9,-13.013,1,0.028,0.717,1.81E-06,0.0509,0.387,95.492,4,3,5.444
ÌöåÏÇ¨AUTO,Age.Of.Aquarius,27,0.495,0.677,11,-13.135,1,0.159,0.0627,0.84,0.103,0.244,170.052,4,6,3.495366667
Chapterhouse,Falling Down,32,0.459,0.836,9,-7.637,1,0.0378,1.77E-05,0.457,0.146,0.547,101.977,4,10,3.93955
Left Lane Cruiser,Putain!,33,0.317,0.955,8,-5.196,1,0.131,2.83E-06,0.817,0.184,0.408,76.146,4,8,3.81155
Patrick Droney,When The Lights Go Out,,0.679,0.689,,-7.208,1,0.0586,0.0208,0.1,0.243,0.431,115.067,4,9,3.31155
Alma Zohar,◊ê◊í◊ï ◊ò◊®◊ô◊§,15,0.561,0.874,3,-3.396,1,0.0307,0.00412,6.10E-06,0.162,0.685,134.934,4,9,4.040266667
John Mayall & The Bluesbreakers,All Your Love - Mono,33,0.28,0.715,2,-4.787,0,0.029,0.00247,2.04E-05,0.0388,0.738,107.162,4,2,3.583783333
Eden Ben Zaken,◊û◊ú◊õ◊™ ◊î◊©◊ï◊©◊†◊ô◊ù,34,0.761,0.793,5,-2.896,1,0.109,0.329,,0.118,0.684,125.999,4,9,3.084516667
Joe Bonamassa,So Many Roads,48,0.29,0.756,5,-5.408,0,0.039,0.0114,0.148,0.0947,0.546,146.458,3,2,7.09755
Chris Robinson Brotherhood,Let It Bleed - Live,18,0.456,0.638,,-8.753,1,0.0326,0.448,0.0037,0.713,0.754,110.024,4,10,7.561783333
Young Bleed,How Ya Do Dat,53,0.788,0.451,1,-9.313,1,0.318,0.118,,0.134,0.302,89.97,4,5,4.517783333
Seffy Efrati,Cool,3,0.591,0.552,,-7.719,1,0.0277,0.278,0.139,0.391,0.305,136.01,4,6,4.415333333
Harry Styles,Falling,86,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46E-06,0.089,0.0592,110.011,4,9,4.002216667
Anderson East,Madelyn,57,0.675,0.638,4,-4.083,0,0.0373,0.0413,,0.21,0.675,89.998,4,1,3.256883333
Camp Lo,Luchini AKA This Is It,33,0.579,0.93,6,-6.589,1,0.309,0.0403,,0.335,0.837,81.05,4,5,3.808666667
Crystal Lake,Chosen Ones,43,0.382,0.702,1,-5.102,1,0.0315,0.00043,7.95E-05,0.198,0.148,147.867,4,10,3.379233333
Iron Maiden,Run to the Hills - 1998 Remastered Version,23,0.193,0.995,,-3.579,1,0.223,0.00214,0.00165,0.773,0.218,172.855,4,8,3.958883333
Lata Mangeshkar,"Suno Chhoti Si Gudiya Ki Kahani, Pt. 1",1,0.533,0.371,6,-10.423,1,0.0494,0.961,0.015,0.371,0.811,136.692,3,3,2.891116667
A Day To Remember,Last Chance To Dance (Bad Friend),66,0.308,0.916,4,-4.13,0,0.0875,2.02E-05,,0.322,0.68,122.231,4,8,3.09555
Peter Sarstedt,Where Do You Go To (My Lovely) [Re-Recorded],,0.555,0.447,2,-7.537,0,0.035,0.283,6.18E-05,0.139,0.451,182.699,3,0,4.79533333
Berry Sakharof,◊ê◊ì◊ù,16,0.55,0.711,11,-8.111,0,0.0293,0.207,0.0308,0.131,0.598,80.012,4,10,3.912033333
Witchcraft,An Alternative to Freedom,44,0.328,0.738,11,-6.356,1,0.0343,9.02E-05,0.0193,0.283,0.264,132.121,4,8,5.293333333
Westlife,Hello My Love,52,0.683,0.713,5,-4.584,1,0.0398,0.153,,0.112,0.219,121.963,4,9,6.00922E-05
Talvin Singh,Traveller - Leafcutter John Remix,,0.309,0.501,10,-12.711,0,0.0405,0.0556,0.854,0.107,0.121,148.055,4,0,5.841333333
No Fit State,Hit the Ground,34,0.417,0.919,,-7.314,0,0.112,0.00882,0.003,0.484,0.438,143.975,4,10,3.279516667
John Mayer,Slow Dancing in a Burning Room - Acoustic,56,0.611,0.313,4,-10.242,1,0.0339,0.835,0.000315,0.111,0.378,134.858,3,9,3.87845
Ballaké Sissoko,Maimouna,37,0.54,0.0713,5,-20.538,1,0.0469,0.977,0.918,0.0806,0.527,96.862,4,7,3.570666667
LEADR,"Hi, I'm Human",22,0.669,0.544,,-5.855,1,0.0247,0.249,0.0197,0.0996,0.173,95.031,4,9,3.289116667
Skeletal Family,Promised Land,43,0.243,0.808,9,-11.592,1,0.0592,1.31E-05,0.0706,0.0981,0.225,169.361,4,10,4.85955
Sally Sossa,Right My Wrongs (with Toosii),50,0.565,0.641,,-5.566,0,0.354,0.0572,,0.117,0.535,108.232,5,5,2.73865
Scissor Sisters,Take Your Mama,56,0.758,0.954,8,-4.573,1,0.108,0.196,4.11E-05,0.0531,0.924,153.973,4,1,4.531783333
Tom The Mail Man,Forever,54,0.705,0.563,10,-8.387,0,0.27,0.132,,0.107,0.578,132.985,4,5,3.127816667
Train,Drops of Jupiter (Tell Me),78,0.481,0.638,,-5.862,1,0.0276,0.153,,0.154,0.497,79.064,4,10,4.332216667
Big Star,Thirteen,53,0.456,0.344,,-10.296,0,0.0298,0.565,9.19E-06,0.114,0.359,117.116,4,10,2.574666667
Dudu Tassa,◊ô◊ï◊™◊® ◊ë◊®◊ï◊®,20,0.606,0.57,4,-9.294,0,0.0271,0.316,0.000484,0.21,0.346,116.983,4,10,4.434
Digital Farm Animals,Last Night (feat. HARLEE),64,0.779,0.719,11,-3.887,0,0.0446,0.113,,0.173,0.752,122.989,4,9,2.536583333
The Polyphonic Spree,Lithium,38,0.582,0.86,7,-7.484,1,0.0547,0.068,,0.0925,0.309,122.236,4,10,5.39645
Isasa,Reencuentro,42,0.295,0.0991,5,-18.472,1,0.0735,0.928,0.701,0.272,0.0601,130.594,4,7,4.5775
Joy Oladokun,bad blood,35,0.531,0.315,6,-12.662,0,0.0396,0.743,,0.0945,0.258,157.96,4,2,3.14155
NOISY,I Wish I Was A...,47,0.607,0.946,1,-2.965,1,0.15,0.00548,0.00039,0.278,0.653,120.011,4,10,3.253016667
Defamed,Aeon,37,0.396,0.981,,-4.23,1,0.107,0.000133,0.925,0.677,0.14,139.898,4,8,4.178566667
Ozzy Osbourne,Dreamer,65,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49E-06,0.0921,0.279,79.419,4,8,4.74845
Flatbush Zombies,Afterlife,60,0.736,0.535,1,-8.564,1,0.0924,0.31,1.13E-06,0.107,0.376,110.014,4,5,3.245783333
Walter Wolfman Washington,Steal Away,23,0.544,0.381,10,-11.48,0,0.0582,0.307,,0.104,0.4,146.731,4,2,4.23725
The Bright Light Social Hour,Sun King,40,0.556,0.683,1,-9.149,0,0.0374,0.101,0.0577,0.229,0.694,101.006,4,1,3.168916667
George Michael,"Freedom! '90 - Live from MTV Unplugged, 1996",48,0.684,0.834,1,-10.652,0,0.0498,0.0311,,0.889,0.676,94.039,4,9,0.000100616
Outkast,Player's Ball,60,0.857,0.764,1,-6.304,1,0.246,0.0398,,0.425,0.578,93.071,4,5,4.35445
"Payal Dev, Jubin Nautiyal","Tum Hi Aana (From ""Marjaavaan"")",66,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17E-05,0.154,0.345,90.076,4,3,4.152116667
Eric Lee,Walking in Your Shoes,43,0.563,0.712,7,-6.143,1,0.0275,0.00526,,0.138,0.337,102.034,4,10,2.767333333
Silver Synthetic,Around the Bend,31,0.362,0.858,,-5.142,1,0.0479,0.00583,0.00418,0.0995,0.784,131.027,4,10,4.254266667
Alice Cooper,School's Out,68,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,4,10,3.501783333
Riverside,We Got Used To Us,45,0.562,0.444,7,-11.08,0,0.0273,0.443,0.0108,0.0943,0.205,140.035,4,8,4.181333333
Feeder,Buck Rogers,58,0.484,0.948,5,-4.349,1,0.054,0.000269,0.00108,0.0733,0.157,120.824,4,10,3.218883333
DDG,Hood Melody (feat. Youngboy Never Broke Again),68,0.89,0.509,5,-10.331,1,0.318,0.35,,0.111,0.652,122.011,4,5,3.475733333
The Pale White,That Dress,50,0.566,0.829,,-4.714,1,0.0565,0.00492,0.00356,0.218,0.533,128.137,4,10,3.1348
Run The Jewels,the ground below (feat. Royal Blood) - Royal Jewels Mix,54,0.594,0.867,7,-6.637,1,0.2,0.00526,8.43E-06,0.293,0.531,90.062,4,10,2.885533333
Perturbator,Future Club,57,0.448,0.955,5,-2.945,0,0.0441,0.00108,0.837,0.371,0.39,99.994,4,6,4.819783333
Maggie Rose,Body on Fire,47,0.533,0.877,1,-4.299,1,0.0366,0.0951,1.94E-06,0.143,0.601,160.003,4,4,3.683233333
Primal Fear,I Am Alive,47,0.517,0.98,7,-4.011,1,0.102,1.97E-06,0.00191,0.0758,0.0422,110.023,4,8,4.58045
YUNGBLUD,"I Love You, Will You Marry Me",58,0.518,0.929,11,-3.851,0,0.0654,4.71E-05,,0.104,0.548,149.961,4,10,2.9645
Sikkil Gurucharan,Bho Shambho,24,0.356,0.676,7,-7.645,1,0.103,0.631,1.08E-05,0.0992,0.518,167.62,4,0,5.7
Sunflower Bean,Come For Me,36,0.775,0.693,,-3.34,1,0.0393,0.0252,,0.382,0.813,123.01,4,6,3.483683333
Ten Thousand Crows,The Empress,34,0.275,0.945,7,-2.749,1,0.105,1.93E-05,0.0629,0.407,0.0862,105.51,4,8,3.9445
Outkast,Roses,72,0.751,0.708,,-5.653,1,0.0545,0.0482,1.85E-05,0.107,0.509,108.97,4,5,6.15955
Vistas,Everything Changes in the End,45,0.438,0.908,11,-4.816,1,0.0342,2.69E-05,0.00203,0.61,0.465,158.963,4,6,3.2945
Night Demon,Kill the Pain,34,0.24,0.902,8,-8.427,1,0.0863,0.00175,0.428,0.0829,0.443,110.692,3,8,4.310433333
Dua Saleh,umbrellar,41,0.293,0.85,1,-6.05,1,0.066,0.557,0.0304,0.234,0.367,129.634,4,6,2.59605
AC/DC,Whole Lotta Rosie,64,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,4,10,9.27222E-05
Stone Temple Pilots,Creep,58,0.66,0.567,4,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,4,10,5.543783333
Skrillex,Butterflies (with Starrah & Four Tet),68,0.738,0.844,2,-5.743,0,0.14,0.00536,0.0119,0.397,0.243,128.005,4,6,3.265633333
Lucky Kilimanjaro,KIDS,46,0.837,0.767,11,-6.086,1,0.167,0.515,,0.278,0.756,115.963,4,9,2.634616667
Slim Flock,The Feds Watching,32,0.536,0.628,1,-9.24,1,0.209,0.00944,0.000502,0.177,0.188,113.194,5,5,3.008333333
Dream Theater,To Tame a Land,34,0.22,0.903,2,-4.643,1,0.0546,0.00566,0.00544,0.12,0.257,94.232,4,8,7.264216667
Devon Gilfillian,Unchained,49,0.385,0.832,7,-4.9,0,0.0891,0.0313,0.000717,0.132,0.673,179.839,4,9,4.0756
Emma-Jean Thackray,Open - Remix (feat. Blu),41,0.431,0.683,1,-6.873,1,0.0908,0.386,1.48E-05,0.556,0.724,78.391,3,5,3.04595
Sleep Waker,Distance,41,0.476,0.849,3,-6.944,1,0.0435,0.000696,0.02,0.261,0.535,148.062,4,10,3.662616667
Richie Kotzen,Venom,42,0.471,0.886,8,-3.627,1,0.0496,0.00261,0.0942,0.124,0.473,100.025,4,10,3.945316667
Coldplay,In My Place,71,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95E-06,0.298,0.193,144.636,4,10,3.778
Idan Rafael Haviv,◊†◊©◊û◊î ◊©◊ú◊ô,53,0.601,0.444,1,-9.058,0,0.0305,0.423,2.06E-06,0.0968,0.304,82.004,4,9,3.66755
DJ Counselling,Cool Air,47,0.76,0.682,4,-8.906,0,0.134,0.209,0.877,0.0719,0.216,122.018,4,6,4.508433333
Mumford & Sons,Little Lion Man,69,0.517,0.492,5,-8.05,1,0.0272,0.0275,3.19E-05,0.0873,0.455,138.585,4,6,4.086216667
The Edgar Winter Group,Frankenstein,47,0.628,0.669,2,-14.636,0,0.0932,0.0901,0.898,0.237,0.5,96.152,4,10,4.738216667
Fangclub,Bad Words,32,0.409,0.679,2,-5.824,1,0.0307,3.03E-06,0.0141,0.111,0.236,84.988,4,10,4.451333333
Pan Daijing,Dust,26,0.43,0.163,7,-14.413,1,0.0539,0.759,0.48,0.0946,0.0635,115.219,5,6,3.988683333
The Rakes,1989,40,0.492,0.942,6,-1.574,0,0.0757,0.00302,0.112,0.0531,0.845,168.026,4,1,3.010666667
Au/Ra,Bite Marks,56,0.56,0.273,7,-9.118,1,0.147,0.767,,0.169,0.479,156.577,3,6,2.729316667
YUNGBLUD,strawberry lipstick,25,0.408,0.92,10,-3.729,1,0.133,9.56E-06,,0.426,0.181,126.947,4,10,2.731033333
Tenacious D,Tribute,68,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,4,10,4.134216667
Orgy,Blue Monday,62,0.589,0.696,8,-8.109,1,0.034,8.65E-05,3.43E-05,0.0779,0.938,129.833,4,8,4.45
Ida Mae,Click Click Domino (feat. Marcus King),47,0.465,0.751,2,-5.801,1,0.126,0.279,0.00764,0.208,0.618,149.501,4,10,3.385
Weeekly,After School,83,0.634,0.928,1,-1.609,1,0.0514,0.00719,2.55E-06,0.0626,0.738,164.007,4,9,3.422883333
Green Day,Revolution Radio,58,0.419,0.971,7,-3.622,1,0.0909,4.63E-05,1.43E-05,0.171,0.677,180.033,4,10,3.014216667
El Ten Eleven,My Only Swerving,51,0.521,0.627,4,-11.863,1,0.0471,0.109,0.829,0.122,0.139,171.84,4,10,5.243116667
Julien Baker,Faith Healer,57,0.4,0.628,4,-6.801,1,0.034,0.169,0.00126,0.129,0.399,155.757,3,1,2.912883333
Medium Build,Rabbit,33,0.732,0.72,2,-8.347,1,0.0274,0.384,0.00454,0.174,0.739,115.017,4,9,3.454133333
Monster Magnet,Unbroken (Hotel Baby),42,0.414,0.986,6,-3.664,1,0.0684,0.0015,1.53E-06,0.687,0.518,125.097,4,10,3.701116667
Sleep Waker,Distance,41,0.476,0.849,3,-6.944,1,0.0435,0.000696,0.02,0.261,0.535,148.062,4,8,3.662616667
Limp Bizkit,Take A Look Around,72,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4,8,5.350666667
Billy Ray Cyrus,Achy Breaky Heart,65,0.8,0.563,9,-10.209,1,0.0303,0.051,,0.0797,0.961,121.808,4,4,3.38955
Money Man,24 (feat. Lil Baby),75,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,4,5,3.047616667
The Charlatans,The Only One I Know,60,0.546,0.572,5,-13.104,1,0.0319,0.0701,0.000731,0.079,0.529,113.312,4,1,3.968666667
Tears For Fears,Shout,70,0.511,0.942,,-10.407,1,0.0429,0.174,1.87E-05,0.139,0.498,97.909,4,10,0.000109352
Eyal Golan,◊ê◊™◊î ◊î◊û◊ú◊ö,34,0.589,0.461,,-5.656,0,0.0295,0.316,,0.117,0.254,128.123,4,9,4.52355
Stanley Turrentine,Stolen Sweets,33,0.451,0.414,3,-10.857,1,0.0355,0.712,9.33E-05,0.0821,0.764,165.617,4,7,6.21
John Moulder,Soul in Twilight,42,0.4,0.144,10,-15.52,1,0.037,0.958,0.878,0.119,0.146,120.329,4,7,6.077116667
K.Flay,Break Stuff,43,0.663,0.68,2,-6.837,1,0.045,0.145,4.96E-05,0.112,0.548,91.988,4,10,3.0462
UPSAHL,Douchebag,57,0.685,0.697,7,-5.511,1,0.067,0.166,,0.129,0.65,86.019,4,1,2.377783333
Jefferson Airplane,Somebody to Love,73,0.504,0.578,4,-9.302,1,0.031,0.408,,0.321,0.654,132.411,4,10,2.914
Taletta,Nancy Knew,31,0.447,0.551,9,-9.418,1,0.038,0.452,0.00564,0.116,0.362,177.875,4,1,2.95355
Duran Duran,Hungry Like the Wolf,73,0.691,0.812,,-7.772,1,0.0558,0.0433,1.16E-06,0.299,0.685,127.568,4,9,3.677116667
Kostakis,The Woods - Radio Edit,36,0.823,0.648,,-7.824,0,0.0496,0.0443,0.455,0.0818,0.335,119.999,4,6,3.6
Wheatus,Teenage Dirtbag,72,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,4,10,4.027783333
The Cardigans,My Favourite Game,67,0.586,0.777,5,-6.185,0,0.0303,4.78E-05,0.00147,0.0729,0.424,143.339,4,1,3.674466667
Saylee Talwalkar,Shiv Taandav,34,0.339,0.873,5,-5.668,1,0.211,0.154,0.00127,0.104,0.0711,81.062,4,0,5.901433333
Yaw Tog,Sore - Remix,59,0.662,0.723,2,-4.683,1,0.0762,0.355,,0.103,0.226,145.987,4,9,4.441683333
Dorothy,Raise Hell,63,0.547,0.693,6,-6.404,1,0.0264,0.0224,,0.523,0.716,79.963,4,10,3.031133333
The Steel Woods,I Need You (feat. Ashley Monroe),46,0.5,0.511,7,-6.457,1,0.0329,0.011,0.0281,0.0999,0.385,121.071,3,10,7.15815
Mohammed Rafi,Jangal Mein More Nacha,8,0.793,0.52,3,-7.624,1,0.0469,0.852,0.00173,0.0423,0.973,118.143,4,3,3.115533333
MSTRKRFT,Heartbreaker,41,0.551,0.858,,-4.882,0,0.0981,0.0621,0.000102,0.354,0.422,128.05,4,6,3.23355
Jane Lee Hooker,Later On,26,0.401,0.693,9,-3.9,1,0.0318,0.293,0.000805,0.0983,0.346,122.678,3,2,5.643116667
Welshly Arms,Indestructible,53,0.674,0.611,2,-6.322,0,0.0363,0.0415,1.13E-06,0.0726,0.782,175.929,4,2,3.77355
Van Halen,Mean Street - 2015 Remaster,53,0.481,0.902,1,-7.43,1,0.0681,0.00585,0.000121,0.0722,0.608,102.315,4,10,5.008183333
The Vines,Ride,44,0.593,0.938,9,-3.075,1,0.0426,0.00189,0.000158,0.0424,0.657,125.925,4,10,2.60355
Poolside,Losing Control - Satin Jackets Remix,4,0.686,0.582,11,-6.038,0,0.0321,0.124,0.242,0.21,0.733,102.029,4,6,3.573333333
Zinoleesky,Kilofese - Remix,53,0.949,0.732,2,-6.407,1,0.0647,0.0611,2.64E-06,0.0824,0.645,112.004,4,9,3.60715
The Clash,Rock the Casbah - Remastered,72,0.797,0.872,9,-6.727,0,0.0575,0.291,,0.284,0.866,129.885,4,1,3.707116667
Das EFX,They Want EFX,2,0.886,0.534,5,-10.407,0,0.302,0.0848,,0.0848,0.611,98.856,4,5,3.684883333
Lazy Lester,I Made up My Mind,32,0.632,0.554,7,-10.513,1,0.0455,0.535,0.131,0.7,0.706,131.462,4,2,4.384316667
Cody Jinks,What Else Is New,44,0.512,0.601,8,-6.84,1,0.0267,0.00187,,0.0535,0.821,96.046,1,10,2.847683333
Immortal,Withstand The Fall Of Time,42,0.159,0.964,4,-4.452,0,0.0871,1.11E-06,0.302,0.0819,0.0567,133.026,4,8,8.494
Songhoy Blues,Worry,45,0.349,0.827,7,-6.915,1,0.0473,0.0431,0.0048,0.217,0.854,96.186,4,2,3.086
The Presets,Are You The One? - Simian Mobile Disco Remix,13,0.741,0.863,11,-4.875,0,0.0563,0.000279,0.268,0.0668,0.817,126.971,4,1,5.34445
Eviatar Banai,◊ê◊†◊ô ◊õ◊ê◊ü,33,0.477,0.771,,-5.648,1,0.0369,0.177,0.00425,0.132,0.542,170.049,4,10,4.2101
Rajna Swaminathan,Offering,16,0.567,0.302,7,-13.048,1,0.0504,0.82,0.929,0.109,0.684,93.406,4,6,6.706266667
Yungeen Ace,Opp Boyz,59,0.762,0.592,2,-6.016,1,0.173,0.453,,0.123,0.583,100.012,4,5,2.37695
YUNGBLUD,21st Century Liability,53,0.651,0.924,11,-3.336,0,0.173,0.0123,,0.293,0.552,93.025,4,10,3.154383333
PJ Harvey,Down By The Water,58,0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,4,1,3.241783333
Tee Grizzley,Life Insurance (feat. Lil Tjay),62,0.752,0.745,7,-6.365,0,0.229,0.24,,0.118,0.735,156.024,4,5,3.898416667
John Mayer,I Don't Trust Myself (With Loving You),58,0.842,0.384,9,-11.384,0,0.0353,0.638,0.000487,0.0998,0.604,84.026,4,2,4.866883333
Brett Dennen,Already Gone - Acoustic,41,0.555,0.463,4,-7.994,1,0.0343,0.612,,0.142,0.661,88.399,4,9,2.900883333
The Blackout,Save Our Selves (The Warning),44,0.434,0.903,10,-3.005,0,0.0399,0.000635,0.0013,0.607,0.408,90.959,4,10,3.582666667
Armored Saint,End of the Attention Span,42,0.36,0.99,8,-4.444,1,0.17,1.25E-05,3.12E-05,0.172,0.151,191.99,4,8,5.222583333
Dizzee Rascal,Only One King,35,0.641,0.718,1,-4.919,1,0.0532,0.0157,,0.306,0.0594,142.985,4,5,2.357366667
Human Impact,Genetic,21,0.176,0.907,5,-6.901,0,0.142,0.0016,0.027,0.103,0.182,101.795,5,8,4.682666667
Bad/Love,Follow the Leader,40,0.452,0.862,10,-4.293,0,0.0616,0.000153,,0.178,0.164,83.093,4,10,3.528266667
U2,Love Is Blindness,43,0.263,0.383,10,-13.418,0,0.0503,0.363,0.208,0.12,0.166,145.979,4,10,4.389116667
Siouxsie and the Banshees,Arabian Knights,50,0.429,0.852,4,-7.666,0,0.0467,0.00144,0.0132,0.659,0.384,128.486,4,10,3.099116667
Jungle,Keep Moving,72,0.724,0.603,10,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,4,1,4.014666667
Weezer,I Need Some of That,57,0.631,0.763,1,-5.582,1,0.0782,0.00227,7.75E-05,0.65,0.666,119.886,4,1,3.327783333
"Florida Georgia Line, Backstreet Boys","God, Your Mama, And Me",64,0.443,0.817,7,-3.729,1,0.0511,0.318,,0.374,0.652,168.1,4,4,3.056883333
Buddy Guy,Mustang Sally,53,0.613,0.934,,-3.711,1,0.0342,0.0406,0.000313,0.0882,0.776,107.273,4,2,4.721116667
The Southern Oracle,Prisoner,20,0.51,0.989,1,-3.66,0,0.376,0.000124,6.20E-05,0.41,0.371,99.889,4,8,2.356666667
Chick Willis,Someday Baby,9,0.692,0.724,2,-6.406,0,0.0438,0.532,5.02E-06,0.259,0.826,97.445,4,2,4.70045
Diana Navarro,Embruja por tu querer,30,0.712,0.77,2,-2.241,1,0.147,0.517,,0.152,0.581,138.853,4,9,3.456216667
Sirenia,Addiction No. 1,38,0.476,0.946,9,-5.373,1,0.0929,0.000319,0.00725,0.944,0.256,130.032,4,8,4.0505
Hozier,Almost (Sweet Music),66,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86E-06,0.203,0.711,90.036,4,9,3.624666667
Alana Springsteen,Slow Down,47,0.583,0.605,2,-4.528,1,0.0274,0.203,,0.29,0.524,141.894,4,4,3.44735
Troi Irons,Shakespeare,48,0.607,0.757,10,-4.127,1,0.052,0.000568,,0.249,0.396,125.009,4,10,2.760916667
MASN,Hate Me!,69,0.683,0.628,6,-6.512,1,0.123,0.659,,0.106,0.356,142.06,4,5,2.579283333
The Beatles,Back In The U.S.S.R. - 2018 Mix,,0.51,0.893,9,-9.267,1,0.0342,0.00102,5.85E-05,0.201,0.934,142.657,4,10,4.54075E-05
Krokus,Screaming in the Night,53,0.475,0.576,9,-13.059,1,0.0312,0.0218,0.0221,0.391,0.524,96.378,4,8,6.62955
Unida,Left Us To Mold,36,0.214,0.942,5,-3.928,0,0.157,0.000359,0.708,0.0942,0.391,130.433,4,10,5.768616667
Casey Bill Weldon,The Twelves (The Dirty Dozens),32,0.569,0.394,6,-12.499,1,0.0559,0.94,0.00239,0.117,0.712,102.364,4,2,3.185116667
Lost Boyz,Me And My Crazy World,50,0.769,0.539,,-9.108,1,0.0781,0.00258,,0.0739,0.573,92.172,4,5,5.197116667
Nick Mulvey,Third Way,44,0.678,0.612,4,-9.051,0,0.0291,0.793,0.00647,0.0945,0.589,101.046,4,1,4.794883333
Favourite People,Shell Island,41,0.522,0.817,4,-9.069,1,0.0668,0.118,0.888,0.135,0.678,170.97,4,10,3.394666667
Menahan Street Band,The Starchaser,37,0.538,0.767,10,-7.182,0,0.0346,0.0627,0.914,0.403,0.868,119.246,4,1,2.806666667
Rain Radio,Talk About,53,0.814,0.874,6,-5.316,1,0.0425,0.000222,0.522,0.276,0.434,123.992,4,9,2.684016667
Bruno Mars,Just The Way You Are,79,0.637,0.843,5,-5.413,1,0.0432,0.0151,,0.0876,0.434,109.012,4,9,3.678883333
Blondie,Hanging On The Telephone,50,0.503,0.824,5,-5.771,0,0.0757,0.00191,6.54E-05,0.219,0.581,152.396,4,10,2.37155
Donata Antoni,Downhill,48,0.564,0.152,7,-14.733,1,0.0524,0.983,0.941,0.103,0.137,112.873,3,7,5.016666667
Westlife,Fool Again,11,0.532,0.526,4,-6.812,1,0.0292,0.0468,,0.053,0.536,75.996,4,9,6.52964E-05
Hip Linkchain,Night Life,29,0.508,0.43,2,-13.072,1,0.27,0.806,0.0835,0.222,0.434,186.263,3,2,4.814666667
